clock,passenger_enter,passenger_leave,car_enter,car_leave,motorcycle_enter,motorcycle_leave,bicycle_enter,bicycle_leave,walker,car_parked,motorcycle_parked,bicycle_parked,car_cannot_park,motorcycle_cannot_park,bicycle_cannot_park,car_left_failed,motorcycle_left_failed,bicycle_left_failed,remain_car_parking_space,remain_motorcycle_parking_space,car_occupied_long_term,motorcycle_occupied_long_term,bicycle_occupied_long_term,CPU_time(in second)
4,0,0,0,0,0,0,0,0,0,8,163,238,0,0,0,0,0,0,14,57,8,34,40,
5,6,2,1,0,2,1,1,0,3,9,164,239,0,0,0,0,0,0,13,55,8,34,40,
6,35,0,7,0,18,0,4,0,6,16,182,243,0,0,0,0,0,0,6,35,8,34,40,
7,14,0,3,0,8,0,2,0,1,19,190,245,0,0,0,0,0,0,3,26,8,34,40,
8,23,9,6,3,10,4,5,2,2,19,196,248,3,0,0,0,0,0,3,19,8,34,40,
9,19,8,4,2,8,4,2,1,6,20,200,249,1,0,0,0,0,0,2,14,8,34,40,
10,29,12,6,2,12,6,3,1,11,20,206,251,4,0,0,0,0,0,2,7,8,34,40,
11,9,9,2,2,4,4,1,1,4,20,206,251,0,0,0,0,0,0,2,7,8,34,40,
12,6,6,1,1,2,2,1,1,4,20,206,251,0,0,0,0,0,0,2,7,8,34,40,
13,8,8,2,2,3,3,1,1,4,20,206,251,0,0,0,0,0,0,2,7,8,34,40,
14,19,19,4,6,10,10,2,4,2,16,203,248,2,3,1,0,0,0,6,12,8,34,40,
15,9,9,2,2,4,4,1,1,4,16,203,248,0,0,0,0,0,0,6,12,8,34,40,
16,9,9,2,2,4,4,1,1,4,16,203,248,0,0,0,0,0,0,6,12,8,34,40,
17,30,30,6,6,12,16,6,4,10,16,196,250,0,3,0,0,0,0,6,18,8,34,40,
18,13,31,3,6,5,19,4,5,2,13,182,249,0,0,0,0,0,0,9,32,8,34,40,
19,5,13,1,3,2,7,1,3,1,11,177,247,0,0,0,0,0,0,11,38,8,34,40,
20,8,20,2,6,3,10,2,4,1,8,170,245,0,0,0,1,0,0,14,46,8,34,40,
21,3,8,1,2,1,4,0,2,1,8,167,243,0,0,0,1,0,0,14,50,8,34,40,
22,0,0,0,0,0,0,0,0,0,8,167,243,0,0,0,0,0,0,14,50,8,34,40,
23,0,20,0,6,0,4,0,6,4,8,163,237,0,0,0,6,0,0,14,57,8,34,40,
0,0,0,0,0,0,0,0,0,0,8,163,237,0,0,0,0,0,0,14,57,8,34,40,
1,0,0,0,0,0,0,0,0,0,8,163,237,0,0,0,0,0,0,14,57,8,34,40,
2,0,0,0,0,0,0,0,0,0,8,163,237,0,0,0,0,0,0,14,57,8,34,40,
3,0,0,0,0,0,0,0,0,0,8,163,237,0,0,0,0,0,0,14,57,8,34,40,
4,0,0,0,0,0,0,0,0,0,8,163,237,0,0,0,0,0,0,14,57,8,34,40,
5,7,3,1,1,3,1,1,0,3,8,165,238,0,0,0,0,0,0,14,55,8,34,40,
6,34,0,7,0,17,0,3,0,7,15,182,241,0,0,0,0,0,0,7,36,8,34,40,
7,17,0,3,0,10,0,3,0,1,18,192,244,0,0,0,0,0,0,4,25,8,34,40,
8,25,10,6,3,11,5,5,2,3,19,198,247,2,0,0,0,0,0,3,17,8,34,40,
9,23,10,5,2,9,6,2,1,8,20,201,248,2,0,0,0,0,0,2,14,8,34,40,
10,14,6,3,1,6,3,1,1,5,21,204,248,1,0,0,0,0,0,1,11,8,34,40,
11,10,10,2,2,4,5,1,1,5,20,203,248,1,0,0,0,0,0,2,12,8,34,40,
12,4,4,1,1,1,2,0,0,3,20,202,248,0,0,0,0,0,0,2,13,8,34,40,
13,10,10,2,2,4,4,1,1,6,20,202,248,0,0,0,0,0,0,2,13,8,34,40,
14,14,14,3,4,7,7,1,3,3,18,202,246,1,0,0,0,0,0,4,14,8,34,40,
15,9,9,2,2,4,4,1,1,4,18,202,246,0,0,0,0,0,0,4,14,8,34,40,
16,10,10,2,2,4,4,1,1,6,18,202,246,0,0,0,0,0,0,4,14,8,34,40,
17,20,20,4,4,8,11,4,2,7,18,199,248,0,0,0,0,0,0,4,16,8,34,40,
18,12,30,2,6,5,18,4,4,3,14,186,248,0,0,0,0,0,0,8,29,8,34,40,
19,4,10,1,2,2,6,1,2,0,13,182,247,0,0,0,0,0,0,9,33,8,34,40,
20,10,23,2,6,4,12,2,5,2,9,174,244,0,0,0,0,0,0,13,43,8,34,40,
21,4,10,1,2,2,6,0,2,1,8,170,242,0,0,0,0,0,0,14,48,8,34,40,
22,0,0,0,0,0,0,0,0,0,8,170,242,0,0,0,0,0,0,14,48,8,34,40,
23,0,22,0,7,0,4,0,6,5,8,166,236,0,0,0,7,0,0,14,55,8,34,40,
0,0,0,0,0,0,0,0,0,0,8,166,236,0,0,0,0,0,0,14,55,8,34,40,
1,0,0,0,0,0,0,0,0,0,8,166,236,0,0,0,0,0,0,14,55,8,34,40,
2,0,0,0,0,0,0,0,0,0,8,166,236,0,0,0,0,0,0,14,55,8,34,40,
3,0,0,0,0,0,0,0,0,0,8,166,236,0,0,0,0,0,0,14,55,8,34,40,
4,0,0,0,0,0,0,0,0,0,8,166,236,0,0,0,0,0,0,14,55,8,34,40,
5,11,4,2,1,4,2,1,0,5,9,168,237,0,0,0,0,0,0,13,52,8,34,40,
6,36,0,7,0,18,0,4,0,7,16,186,241,0,0,0,0,0,0,6,32,8,34,40,
7,21,0,4,0,13,0,3,0,1,20,199,244,0,0,0,0,0,0,2,18,8,34,40,
8,24,10,6,3,11,5,5,2,2,19,205,247,4,0,0,0,0,0,3,10,8,34,40,
9,23,10,5,2,9,6,2,1,8,20,208,248,2,0,0,0,0,0,2,7,8,34,40,
10,12,5,2,1,5,2,1,0,6,21,211,249,0,0,0,0,0,0,1,3,8,34,40,
11,9,9,2,2,4,4,1,1,4,20,210,249,1,1,0,0,0,0,2,4,8,34,40,
12,6,6,1,1,2,2,1,1,4,20,210,249,0,0,0,0,0,0,2,4,8,34,40,
13,13,13,3,3,5,5,1,1,8,19,209,249,1,1,0,0,0,0,3,5,8,34,40,
14,15,15,3,4,8,8,2,3,2,18,205,248,0,4,0,0,0,0,4,10,8,34,40,
15,10,10,2,2,4,4,1,1,6,18,205,248,0,0,0,0,0,0,4,10,8,34,40,
16,8,8,2,2,3,3,1,1,4,18,205,248,0,0,0,0,0,0,4,10,8,34,40,
17,21,21,4,4,8,12,4,3,7,18,201,249,0,0,0,0,0,0,4,13,8,34,40,
18,16,38,3,8,6,23,5,6,3,13,184,248,0,0,0,0,0,0,9,31,8,34,40,
19,4,11,1,3,2,6,1,2,0,11,180,247,0,0,0,0,0,0,11,35,8,34,40,
20,8,20,2,6,3,10,2,4,1,8,173,245,0,0,0,1,0,0,14,43,8,34,40,
21,2,6,0,1,1,3,0,1,2,8,171,244,0,0,0,1,0,0,14,46,8,34,40,
22,0,0,0,0,0,0,0,0,0,8,171,244,0,0,0,0,0,0,14,46,8,34,40,
23,0,19,0,6,0,4,0,5,4,8,167,239,0,0,0,6,0,0,14,52,8,34,40,
0,0,0,0,0,0,0,0,0,0,8,167,239,0,0,0,0,0,0,14,52,8,34,40,
1,0,0,0,0,0,0,0,0,0,8,167,239,0,0,0,0,0,0,14,52,8,34,40,
2,0,0,0,0,0,0,0,0,0,8,167,239,0,0,0,0,0,0,14,52,8,34,40,
3,0,0,0,0,0,0,0,0,0,8,167,239,0,0,0,0,0,0,14,52,8,34,40,
4,0,0,0,0,0,0,0,0,0,8,167,239,0,0,0,0,0,0,14,52,8,34,40,
5,7,3,1,1,3,1,1,0,3,8,169,240,0,0,0,0,0,0,14,50,8,34,40,
6,30,0,6,0,15,0,3,0,6,14,184,243,0,0,0,0,0,0,8,33,8,34,40,
7,21,0,4,0,13,0,3,0,1,18,197,246,0,0,0,0,0,0,4,19,8,34,40,
8,35,15,9,4,16,8,7,3,3,18,204,250,5,1,0,0,0,0,4,10,8,34,40,
9,17,7,3,1,7,4,2,1,6,20,207,251,0,0,0,0,0,0,2,6,8,34,40,
10,13,5,3,1,5,2,1,0,6,21,210,252,1,0,0,0,0,0,1,3,8,34,40,
11,14,14,3,3,6,7,1,1,7,19,205,252,2,4,0,0,0,0,3,8,8,34,40,
12,5,5,1,1,2,2,0,0,4,19,205,252,0,0,0,0,0,0,3,8,8,34,40,
13,9,9,2,2,4,4,1,1,4,19,205,252,0,0,0,0,0,0,3,8,8,34,40,
14,15,15,3,4,8,8,2,3,2,18,204,251,0,1,0,0,0,0,4,9,8,34,40,
15,12,12,2,2,5,5,1,1,8,18,204,251,0,0,0,0,0,0,4,9,8,34,40,
16,7,7,1,1,3,3,1,1,4,18,204,251,0,0,0,0,0,0,4,9,8,34,40,
17,27,27,5,5,11,15,5,3,10,17,197,251,1,3,2,0,0,0,5,16,8,34,40,
18,12,28,2,6,5,17,4,4,2,13,185,251,0,0,0,0,0,0,9,28,8,34,40,
19,4,9,1,2,2,5,1,2,0,12,182,250,0,0,0,0,0,0,10,32,8,34,40,
20,8,19,2,5,3,10,2,4,1,9,175,248,0,0,0,0,0,0,13,40,8,34,40,
21,3,7,1,2,1,4,0,1,1,8,172,247,0,0,0,0,0,0,14,43,8,34,40,
22,0,0,0,0,0,0,0,0,0,8,172,247,0,0,0,0,0,0,14,43,8,34,40,
23,0,24,0,7,0,5,0,7,5,8,167,240,0,0,0,7,0,0,14,52,8,34,40,
0,0,0,0,0,0,0,0,0,0,8,167,240,0,0,0,0,0,0,14,52,8,34,40,
1,0,0,0,0,0,0,0,0,0,8,167,240,0,0,0,0,0,0,14,52,8,34,40,
2,0,0,0,0,0,0,0,0,0,8,167,240,0,0,0,0,0,0,14,52,8,34,40,
3,0,0,0,0,0,0,0,0,0,8,167,240,0,0,0,0,0,0,14,52,8,34,40,
4,0,0,0,0,0,0,0,0,0,8,167,240,0,0,0,0,0,0,14,52,8,34,40,
5,2,1,0,0,1,0,0,0,2,8,168,240,0,0,0,0,0,0,14,51,8,34,40,
6,32,0,6,0,16,0,3,0,7,14,184,243,0,0,0,0,0,0,8,33,8,34,40,
7,24,0,5,0,14,0,4,0,1,19,198,247,0,0,0,0,0,0,3,17,8,34,40,
8,30,13,8,4,14,6,6,3,2,18,206,250,5,0,0,0,0,0,4,8,8,34,40,
9,19,8,4,2,8,4,2,1,6,20,209,251,0,1,0,0,0,0,2,4,8,34,40,
10,18,7,4,1,7,4,2,1,6,21,208,252,2,4,0,0,0,0,1,5,8,34,40,
11,9,9,2,2,4,4,1,1,4,20,208,252,1,0,0,0,0,0,2,5,8,34,40,
12,4,4,1,1,1,2,0,0,3,20,207,252,0,0,0,0,0,0,2,6,8,34,40,
13,7,7,1,1,3,3,1,1,4,20,207,252,0,0,0,0,0,0,2,6,8,34,40,
14,17,17,3,5,8,8,2,3,5,17,204,251,1,3,0,0,0,0,5,9,8,34,40,
15,10,10,2,2,4,4,1,1,6,17,204,251,0,0,0,0,0,0,5,9,8,34,40,
16,5,5,1,1,2,2,0,0,4,17,204,251,0,0,0,0,0,0,5,9,8,34,40,
17,19,19,4,4,8,10,4,2,6,17,201,253,0,1,0,0,0,0,5,11,8,34,40,
18,15,35,3,7,6,21,4,5,4,13,186,252,0,0,0,0,0,0,9,27,8,34,40,
19,6,14,1,3,3,8,2,3,0,11,181,251,0,0,0,0,0,0,11,32,8,34,40,
20,13,32,3,9,5,16,3,6,3,8,170,248,0,0,0,3,0,0,14,45,8,34,40,
21,2,5,0,1,1,3,0,1,1,8,168,247,0,0,0,1,0,0,14,47,8,34,40,
22,0,0,0,0,0,0,0,0,0,8,168,247,0,0,0,0,0,0,14,47,8,34,40,
23,0,20,0,6,0,4,0,6,4,8,164,241,0,0,0,6,0,0,14,54,8,34,40,
0,0,0,0,0,0,0,0,0,0,8,164,241,0,0,0,0,0,0,14,54,8,34,40,
1,0,0,0,0,0,0,0,0,0,8,164,241,0,0,0,0,0,0,14,54,8,34,40,
2,0,0,0,0,0,0,0,0,0,8,164,241,0,0,0,0,0,0,14,54,8,34,40,
3,0,0,0,0,0,0,0,0,0,8,164,241,0,0,0,0,0,0,14,54,8,34,40,
4,0,0,0,0,0,0,0,0,0,8,164,241,0,0,0,0,0,0,14,54,8,34,40,
5,2,0,0,0,1,0,0,0,1,8,165,241,0,0,0,0,0,0,14,53,8,34,40,
6,27,0,5,0,14,0,3,0,5,13,179,244,0,0,0,0,0,0,9,38,8,34,40,
7,27,0,5,0,16,0,4,0,2,18,195,248,0,0,0,0,0,0,4,20,8,34,40,
8,28,12,7,4,13,6,6,2,2,18,202,252,3,0,0,0,0,0,4,11,8,34,40,
9,21,9,4,2,8,5,2,1,8,20,205,253,0,0,0,0,0,0,2,7,8,34,40,
10,18,8,4,2,7,4,2,1,6,20,207,254,2,1,0,0,0,0,2,5,8,34,40,
11,12,12,2,2,5,6,1,1,7,20,205,254,0,1,0,0,0,0,2,7,8,34,40,
12,4,4,1,1,1,2,0,0,3,20,204,254,0,0,0,0,0,0,2,8,8,34,40,
13,10,10,2,2,4,4,1,1,6,20,204,254,0,0,0,0,0,0,2,8,8,34,40,
14,16,16,3,5,8,8,2,3,3,17,204,251,1,0,2,0,0,0,5,9,8,34,40,
15,4,4,1,1,2,2,0,0,2,17,204,251,0,0,0,0,0,0,5,9,8,34,40,
16,9,9,2,2,4,4,1,1,4,17,204,251,0,0,0,0,0,0,5,9,8,34,40,
17,26,26,5,5,10,14,5,3,10,17,197,253,0,3,0,0,0,0,5,15,8,34,40,
18,13,30,3,6,5,18,4,4,3,14,184,253,0,0,0,0,0,0,8,28,8,34,40,
19,5,13,1,3,2,7,1,3,1,12,179,251,0,0,0,0,0,0,10,34,8,34,40,
20,11,25,2,7,4,13,2,5,3,8,170,248,0,0,0,1,0,0,14,45,8,34,40,
21,4,9,1,2,2,5,0,2,1,8,167,246,0,0,0,1,0,0,14,49,8,34,40,
22,0,0,0,0,0,0,0,0,0,8,167,246,0,0,0,0,0,0,14,49,8,34,40,
23,0,16,0,5,0,3,0,4,4,8,164,242,0,0,0,5,0,0,14,54,8,34,40,
0,0,0,0,0,0,0,0,0,0,8,164,242,0,0,0,0,0,0,14,54,8,34,40,
1,0,0,0,0,0,0,0,0,0,8,164,242,0,0,0,0,0,0,14,54,8,34,40,
2,0,0,0,0,0,0,0,0,0,8,164,242,0,0,0,0,0,0,14,54,8,34,40,
3,0,0,0,0,0,0,0,0,0,8,164,242,0,0,0,0,0,0,14,54,8,34,40,
4,0,0,0,0,0,0,0,0,0,8,164,242,0,0,0,0,0,0,14,54,8,34,40,
5,7,3,1,1,3,1,1,0,3,8,166,243,0,0,0,0,0,0,14,51,8,34,40,
6,40,0,8,0,20,0,4,0,8,16,186,247,0,0,0,0,0,0,6,29,8,34,40,
7,24,0,5,0,14,0,4,0,1,21,200,251,0,0,0,0,0,0,1,13,8,34,40,
8,31,13,8,4,14,6,6,3,3,18,205,253,7,3,1,0,0,0,4,7,8,34,40,
9,18,7,4,1,7,4,2,1,6,21,207,254,0,1,0,0,0,0,1,5,8,34,40,
10,7,3,1,1,3,2,1,0,2,21,208,255,0,0,0,0,0,0,1,3,8,34,40,
11,8,8,2,2,3,4,1,1,3,20,207,255,1,0,0,0,0,0,2,4,8,34,40,
12,4,4,1,1,1,2,0,0,3,20,206,255,0,0,0,0,0,0,2,5,8,34,40,
13,11,11,2,2,4,4,1,1,8,20,206,255,0,0,0,0,0,0,2,5,8,34,40,
14,18,18,4,5,9,9,2,4,3,17,201,253,2,5,0,0,0,0,5,11,8,34,40,
15,10,10,2,2,4,4,1,1,6,17,201,253,0,0,0,0,0,0,5,11,8,34,40,
16,11,11,2,2,4,4,1,1,8,17,201,253,0,0,0,0,0,0,5,11,8,34,40,
17,26,26,5,5,10,14,5,3,10,17,196,255,0,1,0,0,0,0,5,15,8,34,40,
18,19,45,4,9,8,27,6,7,3,12,177,254,0,0,0,0,0,0,10,35,8,34,40,
19,6,15,1,4,3,8,2,3,0,9,172,253,0,0,0,0,0,0,13,40,8,34,40,
20,9,21,2,6,4,11,2,4,1,8,165,251,0,0,0,3,0,0,14,48,8,34,40,
21,1,3,0,1,0,2,0,1,0,8,163,250,0,0,0,1,0,0,14,51,8,34,40,
22,0,0,0,0,0,0,0,0,0,8,163,250,0,0,0,0,0,0,14,51,8,34,40,
23,0,24,0,7,0,5,0,7,5,8,158,243,0,0,0,7,0,0,14,59,8,34,40,
0,0,0,0,0,0,0,0,0,0,8,158,243,0,0,0,0,0,0,14,59,8,34,40,
1,0,0,0,0,0,0,0,0,0,8,158,243,0,0,0,0,0,0,14,59,8,34,40,
2,0,0,0,0,0,0,0,0,0,8,158,243,0,0,0,0,0,0,14,59,8,34,40,
3,0,0,0,0,0,0,0,0,0,8,158,243,0,0,0,0,0,0,14,59,8,34,40,
4,0,0,0,0,0,0,0,0,0,8,158,243,0,0,0,0,0,0,14,59,8,34,40,
5,8,3,2,1,3,1,1,0,3,9,160,244,0,0,0,0,0,0,13,57,8,34,40,
6,31,0,6,0,16,0,3,0,6,15,176,247,0,0,0,0,0,0,7,39,8,34,40,
7,20,0,4,0,12,0,3,0,1,19,188,250,0,0,0,0,0,0,3,26,8,34,40,
8,23,9,6,3,10,4,5,2,2,19,194,253,3,0,0,0,0,0,3,18,8,34,40,
9,29,12,6,2,12,7,3,1,10,20,199,255,3,0,0,0,0,0,2,12,8,34,40,
10,16,6,3,1,6,3,2,1,6,21,202,256,1,0,0,0,0,0,1,9,8,34,40,
11,13,13,3,3,5,6,1,1,7,19,201,256,2,0,0,0,0,0,3,10,8,34,40,
12,4,4,1,1,1,2,0,0,3,19,200,256,0,0,0,0,0,0,3,11,8,34,40,
13,9,9,2,2,4,4,1,1,4,19,200,256,0,0,0,0,0,0,3,11,8,34,40,
14,17,17,3,5,8,8,2,3,5,17,200,255,0,0,0,0,0,0,5,11,8,34,40,
15,12,12,2,2,5,5,1,1,8,17,200,255,0,0,0,0,0,0,5,11,8,34,40,
16,11,11,2,2,4,4,1,1,8,17,200,255,0,0,0,0,0,0,5,11,8,34,40,
17,23,23,5,5,9,13,5,3,6,17,196,257,0,0,0,0,0,0,5,14,8,34,40,
18,13,32,3,6,5,19,4,5,3,14,182,256,0,0,0,0,0,0,8,29,8,34,40,
19,4,11,1,3,2,6,1,2,0,12,178,255,0,0,0,0,0,0,10,33,8,34,40,
20,11,27,2,8,4,14,2,5,3,8,168,252,0,0,0,2,0,0,14,45,8,34,40,
21,3,7,1,2,1,4,0,1,1,8,165,251,0,0,0,1,0,0,14,48,8,34,40,
22,0,0,0,0,0,0,0,0,0,8,165,251,0,0,0,0,0,0,14,48,8,34,40,
23,0,19,0,6,0,4,0,5,4,8,161,246,0,0,0,6,0,0,14,55,8,34,40,
0,0,0,0,0,0,0,0,0,0,8,161,246,0,0,0,0,0,0,14,55,8,34,40,
1,0,0,0,0,0,0,0,0,0,8,161,246,0,0,0,0,0,0,14,55,8,34,40,
2,0,0,0,0,0,0,0,0,0,8,161,246,0,0,0,0,0,0,14,55,8,34,40,
3,0,0,0,0,0,0,0,0,0,8,161,246,0,0,0,0,0,0,14,55,8,34,40,
4,0,0,0,0,0,0,0,0,0,8,161,246,0,0,0,0,0,0,14,55,8,34,40,
5,5,2,1,0,2,1,0,0,3,9,162,246,0,0,0,0,0,0,13,54,8,34,40,
6,33,0,7,0,16,0,3,0,7,16,178,249,0,0,0,0,0,0,6,36,8,34,40,
7,25,0,5,0,15,0,4,0,1,21,193,253,0,0,0,0,0,0,1,19,8,34,40,
8,24,10,6,3,11,5,5,2,2,19,199,256,5,0,0,0,0,0,3,12,8,34,40,
9,23,9,5,2,9,5,2,1,8,20,203,257,2,0,0,0,0,0,2,7,8,34,40,
10,13,5,3,1,5,2,1,0,6,21,206,258,1,0,0,0,0,0,1,4,8,34,40,
11,8,8,2,2,3,4,1,1,3,20,205,258,1,0,0,0,0,0,2,5,8,34,40,
12,3,3,1,1,1,1,0,0,2,20,205,258,0,0,0,0,0,0,2,5,8,34,40,
13,7,7,1,1,3,3,1,1,4,20,205,258,0,0,0,0,0,0,2,5,8,34,40,
14,19,19,4,6,10,10,2,4,2,16,199,256,2,6,0,0,0,0,6,12,8,34,40,
15,11,11,2,2,4,4,1,1,8,16,199,256,0,0,0,0,0,0,6,12,8,34,40,
16,11,11,2,2,4,4,1,1,8,16,199,256,0,0,0,0,0,0,6,12,8,34,40,
17,23,23,5,5,9,13,5,3,6,16,195,258,0,0,0,0,0,0,6,15,8,34,40,
18,12,30,2,6,5,18,4,4,3,12,182,258,0,0,0,0,0,0,10,28,8,34,40,
19,4,11,1,3,2,6,1,2,0,10,178,257,0,0,0,0,0,0,12,32,8,34,40,
20,7,16,1,4,3,8,1,3,3,8,173,255,0,0,0,1,0,0,14,38,8,34,40,
21,2,6,0,1,1,3,0,1,2,8,171,254,0,0,0,1,0,0,14,41,8,34,40,
22,0,0,0,0,0,0,0,0,0,8,171,254,0,0,0,0,0,0,14,41,8,34,40,
23,0,21,0,6,0,4,0,6,5,8,167,248,0,0,0,6,0,0,14,48,8,34,40,
0,0,0,0,0,0,0,0,0,0,8,167,248,0,0,0,0,0,0,14,48,8,34,40,
1,0,0,0,0,0,0,0,0,0,8,167,248,0,0,0,0,0,0,14,48,8,34,40,
2,0,0,0,0,0,0,0,0,0,8,167,248,0,0,0,0,0,0,14,48,8,34,40,
3,0,0,0,0,0,0,0,0,0,8,167,248,0,0,0,0,0,0,14,48,8,34,40,
4,0,0,0,0,0,0,0,0,0,8,167,248,0,0,0,0,0,0,14,48,8,34,40,
5,9,4,2,1,4,2,1,0,3,9,169,249,0,0,0,0,0,0,13,45,8,34,40,
6,31,0,6,0,16,0,3,0,6,15,185,252,0,0,0,0,0,0,7,28,8,34,40,
7,19,0,4,0,11,0,3,0,1,19,196,255,0,0,0,0,0,0,3,15,8,34,40,
8,34,14,8,4,15,7,7,3,4,18,201,259,5,3,0,0,0,0,4,8,8,34,40,
9,22,9,4,2,9,5,2,1,8,20,203,260,0,2,0,0,0,0,2,6,8,34,40,
10,9,4,2,1,4,2,1,0,3,21,205,261,0,0,0,0,0,0,1,3,8,34,40,
11,8,8,2,2,3,4,1,1,3,20,204,261,1,0,0,0,0,0,2,4,8,34,40,
12,4,4,1,1,1,2,0,0,3,20,203,261,0,0,0,0,0,0,2,5,8,34,40,
13,8,8,2,2,3,3,1,1,4,20,203,261,0,0,0,0,0,0,2,5,8,34,40,
14,16,16,3,5,8,8,2,3,3,17,200,259,1,3,1,0,0,0,5,9,8,34,40,
15,10,10,2,2,4,4,1,1,6,17,200,259,0,0,0,0,0,0,5,9,8,34,40,
16,8,8,2,2,3,3,1,1,4,17,200,259,0,0,0,0,0,0,5,9,8,34,40,
17,23,23,5,5,9,13,5,3,6,17,194,261,0,2,0,0,0,0,5,14,8,34,40,
18,14,32,3,6,6,19,4,5,3,14,181,260,0,0,0,0,0,0,8,28,8,34,40,
19,2,6,0,1,1,3,0,1,2,13,179,259,0,0,0,0,0,0,9,30,8,34,40,
20,11,25,2,7,4,13,2,5,3,8,170,256,0,0,0,0,0,0,14,41,8,34,40,
21,1,3,0,1,0,2,0,1,0,8,168,255,0,0,0,1,0,0,14,43,8,34,40,
22,0,0,0,0,0,0,0,0,0,8,168,255,0,0,0,0,0,0,14,43,8,34,40,
23,0,22,0,7,0,4,0,6,5,8,164,249,0,0,0,7,0,0,14,50,8,34,40,
0,0,0,0,0,0,0,0,0,0,8,164,249,0,0,0,0,0,0,14,50,8,34,40,
1,0,0,0,0,0,0,0,0,0,8,164,249,0,0,0,0,0,0,14,50,8,34,40,
2,0,0,0,0,0,0,0,0,0,8,164,249,0,0,0,0,0,0,14,50,8,34,40,
3,0,0,0,0,0,0,0,0,0,8,164,249,0,0,0,0,0,0,14,50,8,34,40,
4,0,0,0,0,0,0,0,0,0,8,164,249,0,0,0,0,0,0,14,50,8,34,40,
5,11,4,2,1,4,2,1,0,5,9,166,250,0,0,0,0,0,0,13,48,8,34,40,
6,32,0,6,0,16,0,3,0,7,15,182,253,0,0,0,0,0,0,7,30,8,34,40,
7,17,0,3,0,10,0,3,0,1,18,192,256,0,0,0,0,0,0,4,19,8,34,40,
8,25,11,6,3,11,6,5,2,3,19,197,259,2,0,0,0,0,0,3,12,8,34,40,
9,17,7,3,1,7,4,2,1,6,21,200,260,0,0,0,0,0,0,1,9,8,34,40,
10,19,8,4,2,8,4,2,1,6,20,204,261,3,0,0,0,0,0,2,4,8,34,40,
11,8,8,2,2,3,4,1,1,3,20,203,261,0,0,0,0,0,0,2,5,8,34,40,
12,6,6,1,1,2,2,1,1,4,20,203,261,0,0,0,0,0,0,2,5,8,34,40,
13,12,12,2,2,5,5,1,1,8,20,203,261,0,0,0,0,0,0,2,5,8,34,40,
14,16,16,3,5,8,8,2,3,3,17,199,260,1,4,0,0,0,0,5,10,8,34,40,
15,12,12,2,2,5,5,1,1,8,17,199,260,0,0,0,0,0,0,5,10,8,34,40,
16,12,12,2,2,5,5,1,1,8,17,199,260,0,0,0,0,0,0,5,10,8,34,40,
17,25,25,5,5,10,14,5,3,8,17,192,262,0,3,0,0,0,0,5,16,8,34,40,
18,17,40,3,8,7,24,5,6,4,12,175,261,0,0,0,0,0,0,10,33,8,34,40,
19,3,8,1,2,2,4,1,2,-1,11,173,260,0,0,0,0,0,0,11,36,8,34,40,
20,13,30,3,8,5,15,3,6,3,8,163,257,0,0,0,2,0,0,14,47,8,34,40,
21,2,6,0,1,1,3,0,1,2,8,161,256,0,0,0,1,0,0,14,50,8,34,40,
22,0,0,0,0,0,0,0,0,0,8,161,256,0,0,0,0,0,0,14,50,8,34,40,
23,0,22,0,7,0,4,0,6,5,8,157,250,0,0,0,7,0,0,14,57,8,34,40,
0,0,0,0,0,0,0,0,0,0,8,157,250,0,0,0,0,0,0,14,57,8,34,40,
1,0,0,0,0,0,0,0,0,0,8,157,250,0,0,0,0,0,0,14,57,8,34,40,
2,0,0,0,0,0,0,0,0,0,8,157,250,0,0,0,0,0,0,14,57,8,34,40,
3,0,0,0,0,0,0,0,0,0,8,157,250,0,0,0,0,0,0,14,57,8,34,40,
4,0,0,0,0,0,0,0,0,0,8,157,250,0,0,0,0,0,0,14,57,8,34,40,
5,8,3,2,1,3,1,1,0,3,9,159,251,0,0,0,0,0,0,13,54,8,34,40,
6,35,0,7,0,18,0,4,0,6,16,177,255,0,0,0,0,0,0,6,34,8,34,40,
7,22,0,4,0,13,0,3,0,2,20,190,258,0,0,0,0,0,0,2,20,8,34,40,
8,32,14,8,4,14,7,6,3,4,18,197,261,6,0,0,0,0,0,4,11,8,34,40,
9,21,9,4,2,8,5,2,1,8,20,200,262,0,0,0,0,0,0,2,8,8,34,40,
10,13,5,3,1,5,2,1,0,6,21,203,263,1,0,0,0,0,0,1,4,8,34,40,
11,11,11,2,2,4,6,1,1,6,20,201,263,1,0,0,0,0,0,2,6,8,34,40,
12,3,3,1,1,1,1,0,0,2,20,201,263,0,0,0,0,0,0,2,6,8,34,40,
13,12,12,2,2,5,5,1,1,8,20,201,263,0,0,0,0,0,0,2,6,8,34,40,
14,17,17,3,5,8,8,2,3,5,17,198,262,1,3,0,0,0,0,5,10,8,34,40,
15,6,6,1,1,2,2,1,1,4,17,198,262,0,0,0,0,0,0,5,10,8,34,40,
16,12,12,2,2,5,5,1,1,8,17,198,262,0,0,0,0,0,0,5,10,8,34,40,
17,21,21,4,4,8,12,4,3,7,17,194,263,0,0,0,0,0,0,5,13,8,34,40,
18,14,32,3,6,6,19,4,5,3,14,181,262,0,0,0,0,0,0,8,27,8,34,40,
19,5,11,1,3,2,6,1,2,1,12,177,261,0,0,0,0,0,0,10,31,8,34,40,
20,9,21,2,6,4,11,2,4,1,8,170,259,0,0,0,0,0,0,14,39,8,34,40,
