clock,passenger_enter,passenger_leave,car_enter,car_leave,motorcycle_enter,motorcycle_leave,bicycle_enter,bicycle_leave,walker,car_parked,motorcycle_parked,bicycle_parked,car_cannot_park,motorcycle_cannot_park,bicycle_cannot_park,car_left_failed,motorcycle_left_failed,bicycle_left_failed,remain_car_parking_space,remain_motorcycle_parking_space,CPU_time(in second)
8,28,12,7,4,13,6,6,2,2,42,525,179,0,0,0,0,0,0,48,12,
9,33,14,7,3,13,8,3,1,12,46,528,181,0,2,0,0,0,0,44,8,
10,16,7,3,1,6,4,2,1,6,48,530,182,0,0,0,0,0,0,42,6,
11,7,7,1,1,3,4,1,1,3,48,529,182,0,0,0,0,0,0,42,7,
12,4,4,1,1,1,2,0,0,3,48,528,182,0,0,0,0,0,0,42,8,
13,11,11,2,2,4,4,1,1,8,48,528,182,0,0,0,0,0,0,42,8,
14,19,19,4,6,10,10,2,4,2,46,525,180,0,3,0,0,0,0,44,12,
15,8,8,2,2,3,3,1,1,4,46,525,180,0,0,0,0,0,0,44,12,
16,10,10,2,2,4,4,1,1,6,46,525,180,0,0,0,0,0,0,44,12,
17,26,26,5,5,10,14,5,3,10,46,520,182,0,1,0,0,0,0,44,16,
18,19,44,4,9,8,26,6,7,3,41,502,181,0,0,0,0,0,0,49,34,
19,3,7,1,2,2,4,1,1,-1,40,500,181,0,0,0,0,0,0,50,36,
20,12,28,2,8,5,14,2,6,3,34,491,177,0,0,0,0,0,0,56,47,
21,1,2,0,0,0,1,0,0,2,34,490,177,0,0,0,0,0,0,56,48,
22,0,0,0,0,0,0,0,0,0,34,490,177,0,0,0,0,0,0,56,48,
23,0,26,0,8,0,5,0,7,6,26,485,170,0,0,0,0,0,0,64,57,
0,0,0,0,0,0,0,0,0,0,26,485,170,0,0,0,0,0,0,64,57,
1,0,0,0,0,0,0,0,0,0,26,485,170,0,0,0,0,0,0,64,57,
2,0,0,0,0,0,0,0,0,0,26,485,170,0,0,0,0,0,0,64,57,
3,0,0,0,0,0,0,0,0,0,26,485,170,0,0,0,0,0,0,64,57,
4,0,0,0,0,0,0,0,0,0,26,485,170,0,0,0,0,0,0,64,57,
5,5,2,1,0,2,1,0,0,3,27,486,170,0,0,0,0,0,0,63,56,
6,35,0,7,0,18,0,4,0,6,34,504,174,0,0,0,0,0,0,56,36,
7,18,0,4,0,11,0,3,0,0,38,515,177,0,0,0,0,0,0,52,23,
8,30,12,8,4,14,6,6,2,2,42,523,181,0,0,0,0,0,0,48,13,
9,16,7,3,1,6,4,2,1,6,44,525,182,0,0,0,0,0,0,46,11,
10,13,5,3,1,5,2,1,0,6,46,528,183,0,0,0,0,0,0,44,7,
11,12,12,2,2,5,6,1,1,7,46,527,183,0,0,0,0,0,0,44,8,
12,4,4,1,1,1,2,0,0,3,46,526,183,0,0,0,0,0,0,44,9,
13,10,10,2,2,4,4,1,1,6,46,526,183,0,0,0,0,0,0,44,9,
14,20,20,4,6,10,10,2,4,4,44,524,181,0,2,0,0,0,0,46,12,
15,10,10,2,2,4,4,1,1,6,44,524,181,0,0,0,0,0,0,46,12,
16,10,10,2,2,4,4,1,1,6,44,524,181,0,0,0,0,0,0,46,12,
17,22,22,4,4,9,12,4,3,8,44,521,182,0,0,0,0,0,0,46,15,
18,17,39,3,8,7,23,5,6,4,39,505,181,0,0,0,0,0,0,51,31,
19,4,9,1,2,2,5,1,2,0,38,502,180,0,0,0,0,0,0,52,35,
20,10,23,2,6,4,12,2,5,2,34,494,177,0,0,0,0,0,0,56,44,
21,1,4,0,1,0,2,0,1,1,33,492,176,0,0,0,0,0,0,57,47,
22,0,0,0,0,0,0,0,0,0,33,492,176,0,0,0,0,0,0,57,47,
23,0,16,0,5,0,3,0,4,4,28,489,172,0,0,0,0,0,0,62,52,
0,0,0,0,0,0,0,0,0,0,28,489,172,0,0,0,0,0,0,62,52,
1,0,0,0,0,0,0,0,0,0,28,489,172,0,0,0,0,0,0,62,52,
2,0,0,0,0,0,0,0,0,0,28,489,172,0,0,0,0,0,0,62,52,
3,0,0,0,0,0,0,0,0,0,28,489,172,0,0,0,0,0,0,62,52,
4,0,0,0,0,0,0,0,0,0,28,489,172,0,0,0,0,0,0,62,52,
5,4,1,1,0,2,0,0,0,2,29,491,172,0,0,0,0,0,0,61,50,
6,33,0,7,0,16,0,3,0,7,36,507,175,0,0,0,0,0,0,54,32,
7,21,0,4,0,13,0,3,0,1,40,520,178,0,0,0,0,0,0,50,18,
8,24,10,6,3,11,5,5,2,2,43,526,181,0,0,0,0,0,0,47,10,
9,19,8,4,2,8,4,2,1,6,45,530,182,0,0,0,0,0,0,45,6,
10,11,5,2,1,4,2,1,0,6,46,532,183,0,0,0,0,0,0,44,3,
11,9,9,2,2,4,4,1,1,4,46,531,183,0,1,0,0,0,0,44,4,
12,6,6,1,1,2,2,1,1,4,46,531,183,0,0,0,0,0,0,44,4,
13,6,6,1,1,2,2,1,1,4,46,531,183,0,0,0,0,0,0,44,4,
14,24,24,5,7,12,12,2,5,5,44,522,180,0,9,0,0,0,0,46,15,
15,10,10,2,2,4,4,1,1,6,44,522,180,0,0,0,0,0,0,46,15,
16,6,6,1,1,2,2,1,1,4,44,522,180,0,0,0,0,0,0,46,15,
17,24,24,5,5,10,13,5,3,7,44,519,182,0,0,0,0,0,0,46,17,
18,16,38,3,8,6,23,5,6,3,39,502,181,0,0,0,0,0,0,51,34,
19,5,11,1,3,2,6,1,2,1,37,498,180,0,0,0,0,0,0,53,39,
20,8,19,2,5,3,10,2,4,1,34,491,178,0,0,0,0,0,0,56,47,
21,3,8,1,2,1,4,0,2,1,33,488,176,0,0,0,0,0,0,57,51,
22,0,0,0,0,0,0,0,0,0,33,488,176,0,0,0,0,0,0,57,51,
23,0,23,0,7,0,5,0,6,5,26,483,170,0,0,0,0,0,0,64,59,
0,0,0,0,0,0,0,0,0,0,26,483,170,0,0,0,0,0,0,64,59,
1,0,0,0,0,0,0,0,0,0,26,483,170,0,0,0,0,0,0,64,59,
2,0,0,0,0,0,0,0,0,0,26,483,170,0,0,0,0,0,0,64,59,
3,0,0,0,0,0,0,0,0,0,26,483,170,0,0,0,0,0,0,64,59,
4,0,0,0,0,0,0,0,0,0,26,483,170,0,0,0,0,0,0,64,59,
5,6,2,1,0,2,1,1,0,3,27,484,171,0,0,0,0,0,0,63,57,
6,31,0,6,0,16,0,3,0,6,33,500,174,0,0,0,0,0,0,57,40,
7,20,0,4,0,12,0,3,0,1,37,512,177,0,0,0,0,0,0,53,26,
8,27,11,7,3,12,6,5,2,3,41,518,180,0,0,0,0,0,0,49,19,
9,21,9,4,2,8,5,2,1,8,43,521,181,0,0,0,0,0,0,47,15,
10,14,6,3,1,6,3,1,1,5,45,524,181,0,0,0,0,0,0,45,12,
11,9,9,2,2,4,4,1,1,4,45,524,181,0,0,0,0,0,0,45,12,
12,4,4,1,1,1,2,0,0,3,45,523,181,0,0,0,0,0,0,45,13,
13,13,13,3,3,5,5,1,1,8,45,523,181,0,0,0,0,0,0,45,13,
14,10,10,2,3,5,5,1,2,2,44,523,180,0,0,0,0,0,0,46,14,
15,10,10,2,2,4,4,1,1,6,44,523,180,0,0,0,0,0,0,46,14,
16,8,8,2,2,3,3,1,1,4,44,523,180,0,0,0,0,0,0,46,14,
17,21,21,4,4,8,12,4,3,7,44,519,181,0,0,0,0,0,0,46,17,
18,18,42,4,8,7,25,5,6,5,40,501,180,0,0,0,0,0,0,50,36,
19,3,7,1,2,2,4,1,1,-1,39,499,180,0,0,0,0,0,0,51,38,
20,12,28,2,8,5,14,2,6,3,33,490,176,0,0,0,0,0,0,57,49,
21,2,4,0,1,1,2,0,1,1,32,489,175,0,0,0,0,0,0,58,50,
22,0,0,0,0,0,0,0,0,0,32,489,175,0,0,0,0,0,0,58,50,
23,0,19,0,6,0,4,0,5,4,26,485,170,0,0,0,0,0,0,64,57,
0,0,0,0,0,0,0,0,0,0,26,485,170,0,0,0,0,0,0,64,57,
1,0,0,0,0,0,0,0,0,0,26,485,170,0,0,0,0,0,0,64,57,
2,0,0,0,0,0,0,0,0,0,26,485,170,0,0,0,0,0,0,64,57,
3,0,0,0,0,0,0,0,0,0,26,485,170,0,0,0,0,0,0,64,57,
4,0,0,0,0,0,0,0,0,0,26,485,170,0,0,0,0,0,0,64,57,
5,7,3,1,1,3,1,1,0,3,26,487,171,0,0,0,0,0,0,64,54,
6,35,0,7,0,18,0,4,0,6,33,505,175,0,0,0,0,0,0,57,34,
7,28,0,6,0,17,0,4,0,1,39,522,179,0,0,0,0,0,0,51,15,
8,34,14,8,4,15,7,7,3,4,43,527,183,0,3,0,0,0,0,47,8,
9,26,11,5,2,10,6,3,1,10,46,528,185,0,3,0,0,0,0,44,6,
10,15,6,3,1,6,3,2,1,5,48,530,186,0,1,0,0,0,0,42,4,
11,7,7,1,1,3,4,1,1,3,48,529,186,0,0,0,0,0,0,42,5,
12,6,6,1,1,2,2,1,1,4,48,529,186,0,0,0,0,0,0,42,5,
13,8,8,2,2,3,3,1,1,4,48,529,186,0,0,0,0,0,0,42,5,
14,13,13,3,4,6,6,1,3,3,47,527,184,0,2,0,0,0,0,43,8,
15,8,8,2,2,3,3,1,1,4,47,527,184,0,0,0,0,0,0,43,8,
16,8,8,2,2,3,3,1,1,4,47,527,184,0,0,0,0,0,0,43,8,
17,25,25,5,5,10,14,5,3,8,47,519,185,0,4,1,0,0,0,43,15,
18,13,32,3,6,5,19,4,5,3,44,505,184,0,0,0,0,0,0,46,30,
19,4,11,1,3,2,6,1,2,0,42,501,183,0,0,0,0,0,0,48,34,
20,9,21,2,6,4,11,2,4,1,38,494,181,0,0,0,0,0,0,52,42,
21,2,6,0,1,1,3,0,1,2,37,492,180,0,0,0,0,0,0,53,45,
22,0,0,0,0,0,0,0,0,0,37,492,180,0,0,0,0,0,0,53,45,
23,0,22,0,7,0,4,0,6,5,30,488,174,0,0,0,0,0,0,60,52,
0,0,0,0,0,0,0,0,0,0,30,488,174,0,0,0,0,0,0,60,52,
1,0,0,0,0,0,0,0,0,0,30,488,174,0,0,0,0,0,0,60,52,
2,0,0,0,0,0,0,0,0,0,30,488,174,0,0,0,0,0,0,60,52,
3,0,0,0,0,0,0,0,0,0,30,488,174,0,0,0,0,0,0,60,52,
4,0,0,0,0,0,0,0,0,0,30,488,174,0,0,0,0,0,0,60,52,
5,3,1,1,0,1,0,0,0,2,31,489,174,0,0,0,0,0,0,59,51,
6,31,0,6,0,16,0,3,0,6,37,505,177,0,0,0,0,0,0,53,33,
7,22,0,4,0,13,0,3,0,2,41,518,180,0,0,0,0,0,0,49,19,
8,34,14,8,4,15,7,7,3,4,45,526,184,0,0,0,0,0,0,45,9,
9,21,9,4,2,8,5,2,1,8,47,529,185,0,0,0,0,0,0,43,5,
10,11,5,2,1,4,2,1,0,6,48,531,186,0,0,0,0,0,0,42,3,
11,19,19,4,4,8,10,2,2,8,48,523,186,0,6,0,0,0,0,42,11,
12,4,4,1,1,1,2,0,0,3,48,522,186,0,0,0,0,0,0,42,12,
13,10,10,2,2,4,4,1,1,6,48,522,186,0,0,0,0,0,0,42,12,
14,16,16,3,5,8,8,2,3,3,46,522,185,0,0,0,0,0,0,44,12,
15,10,10,2,2,4,4,1,1,6,46,522,185,0,0,0,0,0,0,44,12,
16,11,11,2,2,4,4,1,1,8,46,522,185,0,0,0,0,0,0,44,12,
17,25,25,5,5,10,14,5,3,8,46,518,187,0,0,0,0,0,0,44,15,
18,13,30,3,6,5,18,4,4,3,43,505,187,0,0,0,0,0,0,47,28,
19,5,11,1,3,2,6,1,2,1,41,501,186,0,0,0,0,0,0,49,33,
20,6,16,1,4,2,8,1,3,3,38,495,184,0,0,0,0,0,0,52,40,
21,3,7,1,2,1,4,0,1,1,37,492,183,0,0,0,0,0,0,53,43,
22,0,0,0,0,0,0,0,0,0,37,492,183,0,0,0,0,0,0,53,43,
23,0,20,0,6,0,4,0,6,4,31,488,177,0,0,0,0,0,0,59,50,
0,0,0,0,0,0,0,0,0,0,31,488,177,0,0,0,0,0,0,59,50,
1,0,0,0,0,0,0,0,0,0,31,488,177,0,0,0,0,0,0,59,50,
2,0,0,0,0,0,0,0,0,0,31,488,177,0,0,0,0,0,0,59,50,
3,0,0,0,0,0,0,0,0,0,31,488,177,0,0,0,0,0,0,59,50,
4,0,0,0,0,0,0,0,0,0,31,488,177,0,0,0,0,0,0,59,50,
5,7,3,1,1,3,1,1,0,3,31,490,178,0,0,0,0,0,0,59,48,
6,35,0,7,0,18,0,4,0,6,38,508,182,0,0,0,0,0,0,52,28,
7,22,0,4,0,13,0,3,0,2,42,521,185,0,0,0,0,0,0,48,13,
8,34,14,8,4,15,7,7,3,4,46,524,189,0,5,0,0,0,0,44,8,
9,27,11,5,2,11,6,3,1,10,49,525,191,0,4,0,0,0,0,41,6,
10,10,4,2,1,4,2,1,0,4,50,527,192,0,0,0,0,0,0,40,4,
11,8,8,2,2,3,4,1,1,3,50,526,192,0,0,0,0,0,0,40,5,
12,7,7,1,1,2,3,1,1,5,50,525,192,0,0,0,0,0,0,40,6,
13,10,10,2,2,4,4,1,1,6,50,525,192,0,0,0,0,0,0,40,6,
14,21,21,4,6,10,10,2,4,6,48,520,190,0,5,0,0,0,0,42,12,
15,10,10,2,2,4,4,1,1,6,48,520,190,0,0,0,0,0,0,42,12,
16,10,10,2,2,4,4,1,1,6,48,520,190,0,0,0,0,0,0,42,12,
17,23,23,5,5,9,13,5,3,6,48,516,192,0,0,0,0,0,0,42,15,
18,17,40,3,8,7,24,5,6,4,43,499,191,0,0,0,0,0,0,47,32,
19,6,15,1,4,3,8,2,3,0,40,494,190,0,0,0,0,0,0,50,38,
20,9,21,2,6,4,11,2,4,1,36,487,188,0,0,0,0,0,0,54,46,
21,3,7,1,2,1,4,0,1,1,35,484,187,0,0,0,0,0,0,55,49,
22,0,0,0,0,0,0,0,0,0,35,484,187,0,0,0,0,0,0,55,49,
23,0,27,0,8,0,5,0,8,6,27,479,179,0,0,0,0,0,0,63,58,
0,0,0,0,0,0,0,0,0,0,27,479,179,0,0,0,0,0,0,63,58,
1,0,0,0,0,0,0,0,0,0,27,479,179,0,0,0,0,0,0,63,58,
2,0,0,0,0,0,0,0,0,0,27,479,179,0,0,0,0,0,0,63,58,
3,0,0,0,0,0,0,0,0,0,27,479,179,0,0,0,0,0,0,63,58,
4,0,0,0,0,0,0,0,0,0,27,479,179,0,0,0,0,0,0,63,58,
5,7,3,1,1,3,1,1,0,3,27,481,180,0,0,0,0,0,0,63,56,
6,25,0,5,0,12,0,2,0,6,32,493,182,0,0,0,0,0,0,58,43,
7,20,0,4,0,12,0,3,0,1,36,505,185,0,0,0,0,0,0,54,29,
8,28,12,7,4,13,6,6,2,2,39,512,189,0,0,0,0,0,0,51,20,
9,20,8,4,2,8,4,2,1,7,41,516,190,0,0,0,0,0,0,49,16,
10,14,6,3,1,6,3,1,1,5,43,519,190,0,0,0,0,0,0,47,13,
11,9,9,2,2,4,4,1,1,4,43,519,190,0,0,0,0,0,0,47,13,
12,3,3,1,1,1,1,0,0,2,43,519,190,0,0,0,0,0,0,47,13,
13,11,11,2,2,4,4,1,1,8,43,519,190,0,0,0,0,0,0,47,13,
14,15,15,3,4,8,8,2,3,2,42,519,189,0,0,0,0,0,0,48,13,
15,8,8,2,2,3,3,1,1,4,42,519,189,0,0,0,0,0,0,48,13,
16,17,17,3,3,7,7,2,2,10,42,519,189,0,0,0,0,0,0,48,13,
17,24,24,5,5,10,13,5,3,7,42,516,191,0,0,0,0,0,0,48,15,
18,12,29,2,6,5,17,4,4,3,38,504,191,0,0,0,0,0,0,52,27,
19,5,11,1,3,2,6,1,2,1,36,500,190,0,0,0,0,0,0,54,32,
20,11,25,2,7,4,13,2,5,3,31,491,187,0,0,0,0,0,0,59,42,
21,1,2,0,0,0,1,0,0,2,31,490,187,0,0,0,0,0,0,59,43,
22,0,0,0,0,0,0,0,0,0,31,490,187,0,0,0,0,0,0,59,43,
23,0,15,0,4,0,3,0,4,4,27,487,183,0,0,0,0,0,0,63,48,
0,0,0,0,0,0,0,0,0,0,27,487,183,0,0,0,0,0,0,63,48,
1,0,0,0,0,0,0,0,0,0,27,487,183,0,0,0,0,0,0,63,48,
2,0,0,0,0,0,0,0,0,0,27,487,183,0,0,0,0,0,0,63,48,
3,0,0,0,0,0,0,0,0,0,27,487,183,0,0,0,0,0,0,63,48,
4,0,0,0,0,0,0,0,0,0,27,487,183,0,0,0,0,0,0,63,48,
5,6,2,1,0,2,1,1,0,3,28,488,184,0,0,0,0,0,0,62,47,
6,34,0,7,0,17,0,3,0,7,35,505,187,0,0,0,0,0,0,55,28,
7,26,0,5,0,16,0,4,0,1,40,521,191,0,0,0,0,0,0,50,10,
8,28,12,7,4,13,6,6,2,2,43,523,194,0,5,1,0,0,0,47,7,
9,16,6,3,1,6,3,2,1,6,45,526,195,0,0,0,0,0,0,45,3,
10,15,6,3,1,6,3,2,1,5,47,526,195,0,3,1,0,0,0,43,3,
11,10,10,2,2,4,5,1,1,5,47,524,195,0,1,0,0,0,0,43,5,
12,4,4,1,1,1,2,0,0,3,47,523,195,0,0,0,0,0,0,43,6,
13,12,12,2,2,5,5,1,1,8,47,523,195,0,0,0,0,0,0,43,6,
14,19,19,4,6,10,10,2,4,2,45,518,193,0,5,0,0,0,0,45,12,
15,9,9,2,2,4,4,1,1,4,45,518,193,0,0,0,0,0,0,45,12,
16,10,10,2,2,4,4,1,1,6,45,518,193,0,0,0,0,0,0,45,12,
17,24,24,5,5,10,13,5,3,7,45,515,195,0,0,0,0,0,0,45,14,
18,13,32,3,6,5,19,4,5,3,42,501,194,0,0,0,0,0,0,48,29,
19,7,17,1,4,4,9,2,3,1,39,496,193,0,0,0,0,0,0,51,34,
20,9,23,2,6,4,12,2,5,1,35,488,190,0,0,0,0,0,0,55,44,
21,3,9,1,2,1,5,0,2,1,34,484,188,0,0,0,0,0,0,56,49,
22,0,0,0,0,0,0,0,0,0,34,484,188,0,0,0,0,0,0,56,49,
23,0,21,0,6,0,4,0,6,5,28,480,182,0,0,0,0,0,0,62,56,
0,0,0,0,0,0,0,0,0,0,28,480,182,0,0,0,0,0,0,62,56,
1,0,0,0,0,0,0,0,0,0,28,480,182,0,0,0,0,0,0,62,56,
2,0,0,0,0,0,0,0,0,0,28,480,182,0,0,0,0,0,0,62,56,
3,0,0,0,0,0,0,0,0,0,28,480,182,0,0,0,0,0,0,62,56,
4,0,0,0,0,0,0,0,0,0,28,480,182,0,0,0,0,0,0,62,56,
5,8,3,2,1,3,1,1,0,3,29,482,183,0,0,0,0,0,0,61,53,
6,24,0,5,0,12,0,2,0,5,34,494,185,0,0,0,0,0,0,56,40,
7,14,0,3,0,8,0,2,0,1,37,502,187,0,0,0,0,0,0,53,31,
8,30,12,8,4,14,6,6,2,2,41,510,191,0,0,0,0,0,0,49,21,
9,31,13,6,3,12,7,3,1,12,44,515,193,0,0,0,0,0,0,46,15,
10,13,5,3,1,5,2,1,0,6,46,518,194,0,0,0,0,0,0,44,12,
11,13,13,3,3,5,6,1,1,7,46,517,194,0,0,0,0,0,0,44,13,
12,5,5,1,1,2,2,0,0,4,46,517,194,0,0,0,0,0,0,44,13,
13,15,15,3,3,6,6,2,2,8,46,517,194,0,0,0,0,0,0,44,13,
14,14,14,3,4,7,7,1,3,3,45,517,192,0,0,0,0,0,0,45,14,
15,12,12,2,2,5,5,1,1,8,45,517,192,0,0,0,0,0,0,45,14,
16,13,13,3,3,5,5,1,1,8,45,517,192,0,0,0,0,0,0,45,14,
17,24,24,5,5,10,13,5,3,7,45,514,194,0,0,0,0,0,0,45,16,
18,15,35,3,7,6,21,4,5,4,41,499,193,0,0,0,0,0,0,49,31,
19,5,11,1,3,2,6,1,2,1,39,495,192,0,0,0,0,0,0,51,36,
20,10,24,2,7,4,12,2,5,2,34,487,189,0,0,0,0,0,0,56,45,
21,2,6,0,1,1,3,0,1,2,33,485,188,0,0,0,0,0,0,57,48,
22,0,0,0,0,0,0,0,0,0,33,485,188,0,0,0,0,0,0,57,48,
23,0,25,0,8,0,5,0,7,5,25,480,181,0,0,0,0,0,0,65,56,
0,0,0,0,0,0,0,0,0,0,25,480,181,0,0,0,0,0,0,65,56,
1,0,0,0,0,0,0,0,0,0,25,480,181,0,0,0,0,0,0,65,56,
2,0,0,0,0,0,0,0,0,0,25,480,181,0,0,0,0,0,0,65,56,
3,0,0,0,0,0,0,0,0,0,25,480,181,0,0,0,0,0,0,65,56,
4,0,0,0,0,0,0,0,0,0,25,480,181,0,0,0,0,0,0,65,56,
5,7,3,1,1,3,1,1,0,3,25,482,182,0,0,0,0,0,0,65,54,
6,29,0,6,0,14,0,3,0,6,31,496,185,0,0,0,0,0,0,59,38,
7,24,0,5,0,14,0,4,0,1,36,510,189,0,0,0,0,0,0,54,22,
8,37,16,9,5,17,8,7,3,4,40,519,193,0,0,0,0,0,0,50,11,
9,23,10,5,2,9,6,2,1,8,43,522,194,0,0,0,0,0,0,47,8,
10,18,7,4,1,7,4,2,1,6,46,525,195,0,0,0,0,0,0,44,4,
11,8,8,2,2,3,4,1,1,3,46,524,195,0,0,0,0,0,0,44,5,
12,2,2,0,0,1,1,0,0,2,46,524,195,0,0,0,0,0,0,44,5,
13,8,8,2,2,3,3,1,1,4,46,524,195,0,0,0,0,0,0,44,5,
14,16,16,3,5,8,8,2,3,3,44,520,194,0,4,0,0,0,0,46,10,
15,13,13,3,3,5,5,1,1,8,44,520,194,0,0,0,0,0,0,46,10,
16,12,12,2,2,5,5,1,1,8,44,520,194,0,0,0,0,0,0,46,10,
17,27,27,5,5,11,15,5,3,10,44,512,196,0,4,0,0,0,0,46,17,
18,12,28,2,6,5,17,4,4,2,40,500,196,0,0,0,0,0,0,50,29,
19,4,9,1,2,2,5,1,2,0,39,497,195,0,0,0,0,0,0,51,32,
20,9,21,2,6,4,11,2,4,1,35,490,193,0,0,0,0,0,0,55,40,
21,3,7,1,2,1,4,0,1,1,34,487,192,0,0,0,0,0,0,56,44,
22,0,0,0,0,0,0,0,0,0,34,487,192,0,0,0,0,0,0,56,44,
23,0,18,0,5,0,4,0,5,4,29,483,187,0,0,0,0,0,0,61,50,
0,0,0,0,0,0,0,0,0,0,29,483,187,0,0,0,0,0,0,61,50,
1,0,0,0,0,0,0,0,0,0,29,483,187,0,0,0,0,0,0,61,50,
2,0,0,0,0,0,0,0,0,0,29,483,187,0,0,0,0,0,0,61,50,
3,0,0,0,0,0,0,0,0,0,29,483,187,0,0,0,0,0,0,61,50,
4,0,0,0,0,0,0,0,0,0,29,483,187,0,0,0,0,0,0,61,50,
5,9,4,2,1,4,2,1,0,3,30,485,188,0,0,0,0,0,0,60,48,
6,30,0,6,0,15,0,3,0,6,36,500,191,0,0,0,0,0,0,54,31,
7,24,0,5,0,14,0,4,0,1,41,514,195,0,0,0,0,0,0,49,15,
8,28,12,7,4,13,6,6,2,2,44,520,199,0,1,0,0,0,0,46,7,
9,17,7,3,1,7,4,2,1,6,46,522,200,0,1,0,0,0,0,44,5,
10,16,6,3,1,6,3,2,1,6,48,523,201,0,2,0,0,0,0,42,3,
11,10,10,2,2,4,5,1,1,5,48,521,201,0,1,0,0,0,0,42,5,
12,7,7,1,1,2,3,1,1,5,48,520,201,0,0,0,0,0,0,42,6,
13,8,8,2,2,3,3,1,1,4,48,520,201,0,0,0,0,0,0,42,6,
14,15,15,3,4,8,8,2,3,2,47,517,200,0,3,0,0,0,0,43,10,
15,10,10,2,2,4,4,1,1,6,47,517,200,0,0,0,0,0,0,43,10,
16,9,9,2,2,4,4,1,1,4,47,517,200,0,0,0,0,0,0,43,10,
17,25,25,5,5,10,14,5,3,8,47,510,202,0,3,0,0,0,0,43,16,
18,19,44,4,9,8,26,6,7,3,42,492,201,0,0,0,0,0,0,48,34,
19,6,14,1,3,3,8,2,3,0,40,487,200,0,0,0,0,0,0,50,40,
20,7,17,1,5,3,9,1,3,2,36,481,198,0,0,0,0,0,0,54,47,
21,4,9,1,2,2,5,0,2,1,35,478,196,0,0,0,0,0,0,55,51,
22,0,0,0,0,0,0,0,0,0,35,478,196,0,0,0,0,0,0,55,51,
23,0,25,0,8,0,5,0,7,5,27,473,189,0,0,0,0,0,0,63,59,
0,0,0,0,0,0,0,0,0,0,27,473,189,0,0,0,0,0,0,63,59,
1,0,0,0,0,0,0,0,0,0,27,473,189,0,0,0,0,0,0,63,59,
2,0,0,0,0,0,0,0,0,0,27,473,189,0,0,0,0,0,0,63,59,
3,0,0,0,0,0,0,0,0,0,27,473,189,0,0,0,0,0,0,63,59,
4,0,0,0,0,0,0,0,0,0,27,473,189,0,0,0,0,0,0,63,59,
5,7,3,1,1,3,1,1,0,3,27,475,190,0,0,0,0,0,0,63,57,
6,35,0,7,0,18,0,4,0,6,34,493,194,0,0,0,0,0,0,56,37,
7,22,0,4,0,13,0,3,0,2,38,506,197,0,0,0,0,0,0,52,22,
8,25,11,6,3,11,6,5,2,3,41,511,200,0,0,0,0,0,0,49,16,
9,23,9,5,2,9,5,2,1,8,44,515,201,0,0,0,0,0,0,46,11,
10,11,4,2,1,4,2,1,0,5,45,517,202,0,0,0,0,0,0,45,9,
11,11,11,2,2,4,6,1,1,6,45,515,202,0,0,0,0,0,0,45,11,
12,2,2,0,0,1,1,0,0,2,45,515,202,0,0,0,0,0,0,45,11,
13,11,11,2,2,4,4,1,1,8,45,515,202,0,0,0,0,0,0,45,11,
14,15,15,3,4,8,8,2,3,2,44,515,201,0,0,0,0,0,0,46,11,
15,10,10,2,2,4,4,1,1,6,44,515,201,0,0,0,0,0,0,46,11,
16,14,14,3,3,6,6,1,1,8,44,515,201,0,0,0,0,0,0,46,11,
17,22,22,4,4,9,12,4,3,8,44,512,202,0,0,0,0,0,0,46,14,
18,10,25,2,5,4,15,3,4,2,41,501,201,0,0,0,0,0,0,49,25,
19,5,11,1,3,2,6,1,2,1,39,497,200,0,0,0,0,0,0,51,30,
20,11,25,2,7,4,13,2,5,3,34,488,197,0,0,0,0,0,0,56,40,
21,3,7,1,2,1,4,0,1,1,33,485,196,0,0,0,0,0,0,57,44,
22,0,0,0,0,0,0,0,0,0,33,485,196,0,0,0,0,0,0,57,44,
23,0,27,0,8,0,5,0,8,6,25,480,188,0,0,0,0,0,0,65,53,
0,0,0,0,0,0,0,0,0,0,25,480,188,0,0,0,0,0,0,65,53,
1,0,0,0,0,0,0,0,0,0,25,480,188,0,0,0,0,0,0,65,53,
2,0,0,0,0,0,0,0,0,0,25,480,188,0,0,0,0,0,0,65,53,
3,0,0,0,0,0,0,0,0,0,25,480,188,0,0,0,0,0,0,65,53,
4,0,0,0,0,0,0,0,0,0,25,480,188,0,0,0,0,0,0,65,53,
5,9,3,2,1,4,1,1,0,3,26,483,189,0,0,0,0,0,0,64,49,
6,33,0,7,0,16,0,3,0,7,33,499,192,0,0,0,0,0,0,57,32,
7,19,0,4,0,11,0,3,0,1,37,510,195,0,0,0,0,0,0,53,19,
8,31,13,8,4,14,6,6,3,3,41,518,198,0,0,0,0,0,0,49,10,
9,20,8,4,2,8,4,2,1,7,43,522,199,0,0,0,0,0,0,47,5,
10,14,6,3,1,6,3,1,1,5,45,524,199,0,1,0,0,0,0,45,3,
11,11,11,2,2,4,6,1,1,6,45,521,199,0,1,0,0,0,0,45,6,
12,7,7,1,1,2,3,1,1,5,45,520,199,0,0,0,0,0,0,45,7,
13,10,10,2,2,4,4,1,1,6,45,520,199,0,0,0,0,0,0,45,7,
14,14,14,3,4,7,7,1,3,3,44,520,197,0,0,0,0,0,0,46,8,
15,7,7,1,1,3,3,1,1,4,44,520,197,0,0,0,0,0,0,46,8,
16,9,9,2,2,4,4,1,1,4,44,520,197,0,0,0,0,0,0,46,8,
