clock,passenger_enter,passenger_leave,car_enter,car_leave,motorcycle_enter,motorcycle_leave,bicycle_enter,bicycle_leave,walker,car_parked,motorcycle_parked,bicycle_parked,car_cannot_park,motorcycle_cannot_park,bicycle_cannot_park,car_left_failed,motorcycle_left_failed,bicycle_left_failed,CPU_time
6,31,0,3,0,8,0,3,0,17,88,8,1238,0,0,0,0,0,0,
7,12,0,3,0,0,0,1,0,8,90,8,1238,1,0,1,0,0,0,
8,18,18,4,4,5,5,4,4,10,86,3,1234,4,5,4,0,0,0,
9,8,8,2,2,2,2,2,2,4,86,3,1234,0,0,0,0,0,0,
10,6,6,1,1,2,2,1,1,4,86,3,1234,0,0,0,0,0,0,
11,9,9,2,2,3,3,2,2,4,86,3,1234,0,0,0,0,0,0,
12,3,3,1,1,1,1,1,1,0,86,3,1234,0,0,0,0,0,0,
13,9,9,2,2,3,3,2,2,4,86,3,1234,0,0,0,0,0,0,
14,17,17,3,3,5,5,3,3,12,86,3,1234,0,0,0,0,0,0,
15,5,5,1,1,2,2,1,1,2,86,3,1234,0,0,0,0,0,0,
16,7,7,1,1,2,2,1,1,6,86,3,1234,0,0,0,0,0,0,
17,53,14,3,0,5,5,12,1,41,89,3,1237,0,0,8,0,0,0,
18,6,63,1,5,2,16,1,5,39,85,0,1233,0,0,0,0,11,0,
19,4,4,1,1,1,1,1,1,2,85,0,1233,0,0,0,0,0,0,
20,16,16,3,3,5,5,3,3,10,85,0,1233,0,0,0,0,0,0,
21,1,1,0,0,0,0,0,0,2,85,0,1233,0,0,0,0,0,0,
22,0,0,0,0,0,0,0,0,0,85,0,1233,0,0,0,0,0,0,
23,15,15,3,3,4,4,3,3,10,85,0,1233,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,85,0,1233,0,0,0,0,0,0,
1,0,0,0,0,0,0,0,0,0,85,0,1233,0,0,0,0,0,0,
2,0,0,0,0,0,0,0,0,0,85,0,1233,0,0,0,0,0,0,
3,0,0,0,0,0,0,0,0,0,85,0,1233,0,0,0,0,0,0,
4,0,0,0,0,0,0,0,0,0,85,0,1233,0,0,0,0,0,0,
5,3,3,1,1,1,1,1,1,0,85,0,1233,0,0,0,0,0,0,
6,37,0,3,0,10,0,3,0,21,88,9,1236,0,1,0,0,0,0,
7,20,0,5,0,0,0,1,0,14,90,9,1236,3,0,1,0,0,0,
8,13,13,3,3,4,4,3,3,6,87,5,1233,3,4,3,0,0,0,
9,9,9,2,2,3,3,2,2,4,87,5,1233,0,0,0,0,0,0,
10,6,6,1,1,2,2,1,1,4,87,5,1233,0,0,0,0,0,0,
11,8,8,2,2,2,2,2,2,4,87,5,1233,0,0,0,0,0,0,
12,5,5,1,1,2,2,1,1,2,87,5,1233,0,0,0,0,0,0,
13,10,10,2,2,3,3,2,2,6,87,5,1233,0,0,0,0,0,0,
14,15,15,3,3,4,4,3,3,10,87,5,1233,0,0,0,0,0,0,
15,5,5,1,1,2,2,1,1,2,87,5,1233,0,0,0,0,0,0,
16,11,11,2,2,3,3,2,2,8,87,5,1233,0,0,0,0,0,0,
17,42,12,3,0,4,4,9,1,33,90,5,1235,0,0,6,0,0,0,
18,7,67,1,6,2,17,1,6,41,84,0,1230,1,0,0,0,10,0,
19,1,1,0,0,0,0,0,0,2,84,0,1230,0,0,0,0,0,0,
20,26,26,5,5,8,8,5,5,16,84,0,1230,0,0,0,0,0,0,
21,2,2,0,0,1,1,0,0,2,84,0,1230,0,0,0,0,0,0,
22,0,0,0,0,0,0,0,0,0,84,0,1230,0,0,0,0,0,0,
23,22,22,4,4,7,7,4,4,14,84,0,1230,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,84,0,1230,0,0,0,0,0,0,
1,0,0,0,0,0,0,0,0,0,84,0,1230,0,0,0,0,0,0,
2,0,0,0,0,0,0,0,0,0,84,0,1230,0,0,0,0,0,0,
3,0,0,0,0,0,0,0,0,0,84,0,1230,0,0,0,0,0,0,
4,0,0,0,0,0,0,0,0,0,84,0,1230,0,0,0,0,0,0,
5,4,4,1,1,1,1,1,1,2,84,0,1230,0,0,0,0,0,0,
6,33,0,3,0,9,0,3,0,18,87,9,1233,0,0,0,0,0,0,
7,15,0,4,0,0,0,1,0,10,90,9,1234,1,0,0,0,0,0,
8,17,17,3,3,5,5,3,3,12,87,4,1233,3,5,1,0,0,0,
9,7,7,1,1,2,2,1,1,6,87,4,1233,0,0,0,0,0,0,
10,7,7,1,1,2,2,1,1,6,87,4,1233,0,0,0,0,0,0,
11,4,4,1,1,1,1,1,1,2,87,4,1233,0,0,0,0,0,0,
12,4,4,1,1,1,1,1,1,2,87,4,1233,0,0,0,0,0,0,
13,6,6,1,1,2,2,1,1,4,87,4,1233,0,0,0,0,0,0,
14,19,19,4,4,6,6,4,4,10,86,2,1233,1,2,0,0,0,0,
15,10,10,2,2,3,3,2,2,6,86,2,1233,0,0,0,0,0,0,
16,7,7,1,1,2,2,1,1,6,86,2,1233,0,0,0,0,0,0,
17,51,14,3,0,5,5,11,1,40,89,2,1239,0,0,4,0,0,0,
18,5,55,1,5,2,14,1,5,32,85,0,1235,0,0,0,0,10,0,
19,4,4,1,1,1,1,1,1,2,85,0,1235,0,0,0,0,0,0,
20,25,25,5,5,8,8,5,5,14,85,0,1235,0,1,0,0,1,0,
21,4,4,1,1,1,1,1,1,2,85,0,1235,0,0,0,0,0,0,
22,0,0,0,0,0,0,0,0,0,85,0,1235,0,0,0,0,0,0,
23,17,17,3,3,5,5,3,3,12,85,0,1235,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,85,0,1235,0,0,0,0,0,0,
1,0,0,0,0,0,0,0,0,0,85,0,1235,0,0,0,0,0,0,
2,0,0,0,0,0,0,0,0,0,85,0,1235,0,0,0,0,0,0,
3,0,0,0,0,0,0,0,0,0,85,0,1235,0,0,0,0,0,0,
4,0,0,0,0,0,0,0,0,0,85,0,1235,0,0,0,0,0,0,
5,5,5,1,1,2,2,1,1,2,85,0,1235,0,0,0,0,0,0,
6,21,0,2,0,5,0,2,0,12,87,5,1237,0,0,0,0,0,0,
7,15,0,4,0,0,0,1,0,10,90,5,1238,1,0,0,0,0,0,
8,18,18,4,4,5,5,4,4,10,86,2,1236,4,3,2,0,0,0,
9,19,19,4,4,6,6,4,4,10,86,2,1234,0,0,2,0,0,0,
10,7,7,1,1,2,2,1,1,6,86,2,1234,0,0,0,0,0,0,
11,8,8,2,2,2,2,2,2,4,86,2,1234,0,0,0,0,0,0,
12,4,4,1,1,1,1,1,1,2,86,2,1234,0,0,0,0,0,0,
13,8,8,2,2,2,2,2,2,4,86,2,1234,0,0,0,0,0,0,
14,20,20,4,4,6,6,4,4,12,86,2,1234,0,0,0,0,0,0,
15,8,8,2,2,2,2,2,2,4,86,2,1234,0,0,0,0,0,0,
16,6,6,1,1,2,2,1,1,4,86,2,1234,0,0,0,0,0,0,
17,47,13,3,0,5,5,10,1,36,89,1,1241,0,1,2,0,0,0,
18,6,62,1,5,2,16,1,5,38,85,0,1237,0,0,0,0,13,0,
19,5,5,1,1,2,2,1,1,2,85,0,1237,0,0,0,0,0,0,
20,26,26,5,5,8,8,5,5,16,85,0,1237,0,2,0,0,2,0,
21,2,2,0,0,1,1,0,0,2,85,0,1237,0,0,0,0,0,0,
22,0,0,0,0,0,0,0,0,0,85,0,1237,0,0,0,0,0,0,
23,13,13,3,3,4,4,3,3,6,85,0,1237,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,85,0,1237,0,0,0,0,0,0,
1,0,0,0,0,0,0,0,0,0,85,0,1237,0,0,0,0,0,0,
2,0,0,0,0,0,0,0,0,0,85,0,1237,0,0,0,0,0,0,
3,0,0,0,0,0,0,0,0,0,85,0,1237,0,0,0,0,0,0,
4,0,0,0,0,0,0,0,0,0,85,0,1237,0,0,0,0,0,0,
5,3,3,1,1,1,1,1,1,0,85,0,1237,0,0,0,0,0,0,
6,14,0,1,0,4,0,1,0,8,86,4,1238,0,0,0,0,0,0,
7,23,0,6,0,0,0,2,0,15,90,4,1240,2,0,0,0,0,0,
8,20,20,4,4,6,6,4,4,12,86,0,1238,4,4,2,0,0,0,
9,8,8,2,2,2,2,2,2,4,86,0,1238,0,0,0,0,0,0,
10,9,9,2,2,3,3,2,2,4,86,0,1238,0,0,0,0,0,0,
11,7,7,1,1,2,2,1,1,6,86,0,1238,0,0,0,0,0,0,
12,4,4,1,1,1,1,1,1,2,86,0,1238,0,0,0,0,0,0,
13,6,6,1,1,2,2,1,1,4,86,0,1238,0,0,0,0,0,0,
14,13,13,3,3,4,4,3,3,6,86,0,1238,0,0,0,0,0,0,
15,10,10,2,2,3,3,2,2,6,86,0,1238,0,0,0,0,0,0,
16,9,9,2,2,3,3,2,2,4,86,0,1238,0,0,0,0,0,0,
17,47,13,3,0,5,5,10,1,36,89,0,1243,0,0,4,0,0,0,
18,6,57,1,5,2,15,1,5,34,85,0,1239,0,0,0,0,13,0,
19,3,3,1,1,1,1,1,1,0,85,0,1239,0,0,0,0,0,0,
20,21,21,4,4,6,6,4,4,14,85,0,1239,0,1,0,0,1,0,
21,4,4,1,1,1,1,1,1,2,85,0,1239,0,0,0,0,0,0,
22,0,0,0,0,0,0,0,0,0,85,0,1239,0,0,0,0,0,0,
23,18,18,4,4,5,5,4,4,10,85,0,1239,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,85,0,1239,0,0,0,0,0,0,
1,0,0,0,0,0,0,0,0,0,85,0,1239,0,0,0,0,0,0,
2,0,0,0,0,0,0,0,0,0,85,0,1239,0,0,0,0,0,0,
3,0,0,0,0,0,0,0,0,0,85,0,1239,0,0,0,0,0,0,
4,0,0,0,0,0,0,0,0,0,85,0,1239,0,0,0,0,0,0,
5,6,6,1,1,2,2,1,1,4,85,0,1239,0,0,0,0,0,0,
6,27,0,2,0,7,0,2,0,16,87,6,1241,0,1,0,0,0,0,
7,5,0,1,0,0,0,0,0,4,88,6,1241,0,0,0,0,0,0,
8,17,17,3,3,5,5,3,3,12,87,1,1239,1,5,2,0,0,0,
9,13,13,3,3,4,4,3,3,6,87,1,1239,0,0,0,0,0,0,
10,6,6,1,1,2,2,1,1,4,87,1,1239,0,0,0,0,0,0,
11,7,7,1,1,2,2,1,1,6,87,1,1239,0,0,0,0,0,0,
12,2,2,0,0,1,1,0,0,2,87,1,1239,0,0,0,0,0,0,
13,12,12,2,2,4,4,2,2,8,87,1,1239,0,0,0,0,0,0,
14,16,16,3,3,5,5,3,3,10,87,1,1239,0,0,0,0,0,0,
15,9,9,2,2,3,3,2,2,4,87,1,1239,0,0,0,0,0,0,
16,10,10,2,2,3,3,2,2,6,87,1,1239,0,0,0,0,0,0,
17,51,14,3,0,5,5,11,1,40,90,0,1243,0,1,6,0,0,0,
18,6,63,1,5,2,16,1,5,39,85,0,1239,1,0,0,0,14,0,
19,4,4,1,1,1,1,1,1,2,85,0,1239,0,0,0,0,0,0,
20,20,20,4,4,6,6,4,4,12,85,0,1239,0,1,0,0,1,0,
21,5,5,1,1,2,2,1,1,2,85,0,1239,0,0,0,0,0,0,
22,0,0,0,0,0,0,0,0,0,85,0,1239,0,0,0,0,0,0,
23,17,17,3,3,5,5,3,3,12,85,0,1239,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,85,0,1239,0,0,0,0,0,0,
1,0,0,0,0,0,0,0,0,0,85,0,1239,0,0,0,0,0,0,
2,0,0,0,0,0,0,0,0,0,85,0,1239,0,0,0,0,0,0,
3,0,0,0,0,0,0,0,0,0,85,0,1239,0,0,0,0,0,0,
4,0,0,0,0,0,0,0,0,0,85,0,1239,0,0,0,0,0,0,
5,4,4,1,1,1,1,1,1,2,85,0,1239,0,0,0,0,0,0,
6,31,0,3,0,8,0,3,0,17,88,6,1242,0,2,0,0,0,0,
7,10,0,3,0,0,0,1,0,6,90,6,1242,1,0,1,0,0,0,
8,15,15,3,3,4,4,3,3,10,87,2,1239,3,4,3,0,0,0,
9,15,15,3,3,4,4,3,3,10,87,2,1239,0,0,0,0,0,0,
10,13,13,3,3,4,4,3,3,6,87,2,1239,0,0,0,0,0,0,
11,10,10,2,2,3,3,2,2,6,87,2,1239,0,0,0,0,0,0,
12,3,3,1,1,1,1,1,1,0,87,2,1239,0,0,0,0,0,0,
13,8,8,2,2,2,2,2,2,4,87,2,1239,0,0,0,0,0,0,
14,11,11,2,2,3,3,2,2,8,87,2,1239,0,0,0,0,0,0,
15,8,8,2,2,2,2,2,2,4,87,2,1239,0,0,0,0,0,0,
16,13,13,3,3,4,4,3,3,6,87,2,1239,0,0,0,0,0,0,
17,51,14,3,0,5,5,11,1,40,90,1,1241,0,1,8,0,0,0,
18,6,60,1,5,2,16,1,5,36,85,0,1237,1,0,0,0,13,0,
19,2,2,0,0,1,1,0,0,2,85,0,1237,0,0,0,0,0,0,
20,17,17,3,3,5,5,3,3,12,85,0,1237,0,0,0,0,0,0,
21,4,4,1,1,1,1,1,1,2,85,0,1237,0,0,0,0,0,0,
22,0,0,0,0,0,0,0,0,0,85,0,1237,0,0,0,0,0,0,
23,20,20,4,4,6,6,4,4,12,85,0,1237,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,85,0,1237,0,0,0,0,0,0,
1,0,0,0,0,0,0,0,0,0,85,0,1237,0,0,0,0,0,0,
2,0,0,0,0,0,0,0,0,0,85,0,1237,0,0,0,0,0,0,
3,0,0,0,0,0,0,0,0,0,85,0,1237,0,0,0,0,0,0,
4,0,0,0,0,0,0,0,0,0,85,0,1237,0,0,0,0,0,0,
5,3,3,1,1,1,1,1,1,0,85,0,1237,0,0,0,0,0,0,
6,19,0,2,0,5,0,2,0,10,87,5,1239,0,0,0,0,0,0,
7,22,0,6,0,0,0,1,0,15,90,5,1240,3,0,0,0,0,0,
8,19,19,4,4,6,6,4,4,10,86,0,1238,4,5,2,0,0,0,
9,13,13,3,3,4,4,3,3,6,86,0,1238,0,0,0,0,0,0,
10,6,6,1,1,2,2,1,1,4,86,0,1238,0,0,0,0,0,0,
11,7,7,1,1,2,2,1,1,6,86,0,1238,0,0,0,0,0,0,
12,3,3,1,1,1,1,1,1,0,86,0,1238,0,0,0,0,0,0,
13,4,4,1,1,1,1,1,1,2,86,0,1238,0,0,0,0,0,0,
14,19,19,4,4,6,6,4,4,10,86,0,1238,0,0,0,0,0,0,
15,7,7,1,1,2,2,1,1,6,86,0,1238,0,0,0,0,0,0,
16,9,9,2,2,3,3,2,2,4,86,0,1238,0,0,0,0,0,0,
17,46,12,3,0,5,4,10,1,35,89,1,1243,0,0,4,0,0,0,
18,6,62,1,5,2,16,1,5,38,85,0,1239,0,0,0,0,13,0,
19,4,4,1,1,1,1,1,1,2,85,0,1239,0,0,0,0,0,0,
20,27,27,5,5,8,8,5,5,18,85,0,1239,0,3,0,0,3,0,
21,3,3,1,1,1,1,1,1,0,85,0,1239,0,0,0,0,0,0,
22,0,0,0,0,0,0,0,0,0,85,0,1239,0,0,0,0,0,0,
23,16,16,3,3,5,5,3,3,10,85,0,1239,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,85,0,1239,0,0,0,0,0,0,
1,0,0,0,0,0,0,0,0,0,85,0,1239,0,0,0,0,0,0,
2,0,0,0,0,0,0,0,0,0,85,0,1239,0,0,0,0,0,0,
3,0,0,0,0,0,0,0,0,0,85,0,1239,0,0,0,0,0,0,
4,0,0,0,0,0,0,0,0,0,85,0,1239,0,0,0,0,0,0,
5,3,3,1,1,1,1,1,1,0,85,0,1239,0,0,0,0,0,0,
6,25,0,2,0,7,0,2,0,14,87,6,1241,0,1,0,0,0,0,
7,19,0,5,0,0,0,1,0,13,90,6,1242,2,0,0,0,0,0,
8,15,15,3,3,4,4,3,3,10,87,2,1239,3,4,3,0,0,0,
9,11,11,2,2,3,3,2,2,8,87,2,1239,0,0,0,0,0,0,
10,10,10,2,2,3,3,2,2,6,87,2,1239,0,0,0,0,0,0,
11,8,8,2,2,2,2,2,2,4,87,2,1239,0,0,0,0,0,0,
12,4,4,1,1,1,1,1,1,2,87,2,1239,0,0,0,0,0,0,
13,7,7,1,1,2,2,1,1,6,87,2,1239,0,0,0,0,0,0,
14,14,14,3,3,4,4,3,3,8,87,2,1239,0,0,0,0,0,0,
15,9,9,2,2,3,3,2,2,4,87,2,1239,0,0,0,0,0,0,
16,6,6,1,1,2,2,1,1,4,87,2,1239,0,0,0,0,0,0,
17,53,14,3,0,5,5,12,1,41,90,0,1243,0,2,7,0,0,0,
18,6,56,1,5,2,15,1,5,33,85,0,1239,1,0,0,0,13,0,
19,5,5,1,1,2,2,1,1,2,85,0,1239,0,0,0,0,0,0,
20,19,19,4,4,6,6,4,4,10,85,0,1239,0,1,0,0,1,0,
21,3,3,1,1,1,1,1,1,0,85,0,1239,0,0,0,0,0,0,
22,0,0,0,0,0,0,0,0,0,85,0,1239,0,0,0,0,0,0,
23,10,10,2,2,3,3,2,2,6,85,0,1239,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,85,0,1239,0,0,0,0,0,0,
1,0,0,0,0,0,0,0,0,0,85,0,1239,0,0,0,0,0,0,
2,0,0,0,0,0,0,0,0,0,85,0,1239,0,0,0,0,0,0,
3,0,0,0,0,0,0,0,0,0,85,0,1239,0,0,0,0,0,0,
4,0,0,0,0,0,0,0,0,0,85,0,1239,0,0,0,0,0,0,
5,2,2,0,0,1,1,0,0,2,85,0,1239,0,0,0,0,0,0,
6,32,0,3,0,8,0,3,0,18,88,6,1242,0,2,0,0,0,0,
7,14,0,4,0,0,0,1,0,9,90,6,1242,2,0,1,0,0,0,
8,17,17,3,3,5,5,3,3,12,87,1,1239,3,5,3,0,0,0,
9,14,14,3,3,4,4,3,3,8,87,1,1239,0,0,0,0,0,0,
10,14,14,3,3,4,4,3,3,8,87,1,1239,0,0,0,0,0,0,
11,10,10,2,2,3,3,2,2,6,87,1,1239,0,0,0,0,0,0,
12,5,5,1,1,2,2,1,1,2,87,1,1239,0,0,0,0,0,0,
13,10,10,2,2,3,3,2,2,6,87,1,1239,0,0,0,0,0,0,
14,18,18,4,4,5,5,4,4,10,86,1,1238,1,0,1,0,0,0,
15,6,6,1,1,2,2,1,1,4,86,1,1238,0,0,0,0,0,0,
16,9,9,2,2,3,3,2,2,4,86,1,1238,0,0,0,0,0,0,
17,53,15,3,0,5,5,12,1,42,89,1,1241,0,0,8,0,0,0,
18,6,58,1,5,2,15,1,5,35,85,0,1237,0,0,0,0,12,0,
19,4,4,1,1,1,1,1,1,2,85,0,1237,0,0,0,0,0,0,
20,24,24,5,5,7,7,5,5,14,85,0,1237,0,1,0,0,1,0,
21,5,5,1,1,2,2,1,1,2,85,0,1237,0,0,0,0,0,0,
22,0,0,0,0,0,0,0,0,0,85,0,1237,0,0,0,0,0,0,
23,14,14,3,3,4,4,3,3,8,85,0,1237,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,85,0,1237,0,0,0,0,0,0,
1,0,0,0,0,0,0,0,0,0,85,0,1237,0,0,0,0,0,0,
2,0,0,0,0,0,0,0,0,0,85,0,1237,0,0,0,0,0,0,
3,0,0,0,0,0,0,0,0,0,85,0,1237,0,0,0,0,0,0,
4,0,0,0,0,0,0,0,0,0,85,0,1237,0,0,0,0,0,0,
5,3,3,1,1,1,1,1,1,0,85,0,1237,0,0,0,0,0,0,
6,12,0,1,0,3,0,1,0,7,86,3,1238,0,0,0,0,0,0,
7,20,0,5,0,0,0,1,0,14,90,3,1239,1,0,0,0,0,0,
8,24,24,5,5,7,7,5,5,14,85,0,1237,5,4,2,0,1,0,
9,14,14,3,3,4,4,3,3,8,85,0,1237,0,0,0,0,0,0,
10,6,6,1,1,2,2,1,1,4,85,0,1237,0,0,0,0,0,0,
11,8,8,2,2,2,2,2,2,4,85,0,1237,0,0,0,0,0,0,
12,3,3,1,1,1,1,1,1,0,85,0,1237,0,0,0,0,0,0,
13,8,8,2,2,2,2,2,2,4,85,0,1237,0,0,0,0,0,0,
14,20,20,4,4,6,6,4,4,12,85,0,1237,0,0,0,0,0,0,
15,8,8,2,2,2,2,2,2,4,85,0,1237,0,0,0,0,0,0,
16,10,10,2,2,3,3,2,2,6,85,0,1237,0,0,0,0,0,0,
17,49,13,3,0,5,5,11,1,37,88,0,1243,0,0,4,0,0,0,
18,5,51,1,4,2,13,1,4,31,85,0,1240,0,0,0,0,11,0,
19,4,4,1,1,1,1,1,1,2,85,0,1240,0,0,0,0,0,0,
20,23,23,5,5,7,7,5,5,12,85,0,1240,0,3,0,0,3,0,
21,4,4,1,1,1,1,1,1,2,85,0,1240,0,0,0,0,0,0,
22,0,0,0,0,0,0,0,0,0,85,0,1240,0,0,0,0,0,0,
23,18,18,4,4,5,5,4,4,10,85,0,1240,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,85,0,1240,0,0,0,0,0,0,
1,0,0,0,0,0,0,0,0,0,85,0,1240,0,0,0,0,0,0,
2,0,0,0,0,0,0,0,0,0,85,0,1240,0,0,0,0,0,0,
3,0,0,0,0,0,0,0,0,0,85,0,1240,0,0,0,0,0,0,
4,0,0,0,0,0,0,0,0,0,85,0,1240,0,0,0,0,0,0,
5,4,4,1,1,1,1,1,1,2,85,0,1240,0,0,0,0,0,0,
6,22,0,2,0,6,0,2,0,12,87,6,1242,0,0,0,0,0,0,
7,15,0,4,0,0,0,1,0,10,90,6,1242,1,0,1,0,0,0,
8,17,17,3,3,5,5,3,3,12,87,1,1239,3,5,3,0,0,0,
9,17,17,3,3,5,5,3,3,12,87,1,1239,0,0,0,0,0,0,
10,10,10,2,2,3,3,2,2,6,87,1,1239,0,0,0,0,0,0,
11,8,8,2,2,2,2,2,2,4,87,1,1239,0,0,0,0,0,0,
12,4,4,1,1,1,1,1,1,2,87,1,1239,0,0,0,0,0,0,
13,6,6,1,1,2,2,1,1,4,87,1,1239,0,0,0,0,0,0,
14,15,15,3,3,4,4,3,3,10,87,1,1239,0,0,0,0,0,0,
15,9,9,2,2,3,3,2,2,4,87,1,1239,0,0,0,0,0,0,
16,11,11,2,2,3,3,2,2,8,87,1,1239,0,0,0,0,0,0,
17,45,12,3,0,4,4,10,1,35,90,1,1243,0,0,5,0,0,0,
18,6,63,1,5,2,16,1,5,39,85,0,1239,1,0,0,0,13,0,
19,5,5,1,1,2,2,1,1,2,85,0,1239,0,0,0,0,0,0,
20,17,17,3,3,5,5,3,3,12,85,0,1239,0,0,0,0,0,0,
21,5,5,1,1,2,2,1,1,2,85,0,1239,0,0,0,0,0,0,
22,0,0,0,0,0,0,0,0,0,85,0,1239,0,0,0,0,0,0,
23,19,19,4,4,6,6,4,4,10,85,0,1239,0,1,0,0,1,0,
0,0,0,0,0,0,0,0,0,0,85,0,1239,0,0,0,0,0,0,
1,0,0,0,0,0,0,0,0,0,85,0,1239,0,0,0,0,0,0,
2,0,0,0,0,0,0,0,0,0,85,0,1239,0,0,0,0,0,0,
3,0,0,0,0,0,0,0,0,0,85,0,1239,0,0,0,0,0,0,
4,0,0,0,0,0,0,0,0,0,85,0,1239,0,0,0,0,0,0,
5,2,2,0,0,1,1,0,0,2,85,0,1239,0,0,0,0,0,0,
6,23,0,2,0,6,0,2,0,13,87,6,1241,0,0,0,0,0,0,
7,17,0,5,0,0,0,1,0,11,90,6,1242,2,0,0,0,0,0,
8,17,17,3,3,5,5,3,3,12,87,1,1239,3,5,3,0,0,0,
9,11,11,2,2,3,3,2,2,8,87,1,1239,0,0,0,0,0,0,
10,4,4,1,1,1,1,1,1,2,87,1,1239,0,0,0,0,0,0,
11,6,6,1,1,2,2,1,1,4,87,1,1239,0,0,0,0,0,0,
12,2,2,0,0,1,1,0,0,2,87,1,1239,0,0,0,0,0,0,
13,5,5,1,1,2,2,1,1,2,87,1,1239,0,0,0,0,0,0,
14,15,15,3,3,4,4,3,3,10,87,1,1239,0,0,0,0,0,0,
15,9,9,2,2,3,3,2,2,4,87,1,1239,0,0,0,0,0,0,
16,6,6,1,1,2,2,1,1,4,87,1,1239,0,0,0,0,0,0,
17,46,13,3,0,5,5,10,1,35,90,1,1241,0,0,7,0,0,0,
18,5,51,1,4,2,13,1,4,31,86,0,1238,1,0,0,0,10,0,
19,3,3,1,1,1,1,1,1,0,86,0,1238,0,0,0,0,0,0,
20,23,23,5,5,7,7,5,5,12,85,0,1237,1,1,1,0,1,0,
21,6,6,1,1,2,2,1,1,4,85,0,1237,0,0,0,0,0,0,
22,0,0,0,0,0,0,0,0,0,85,0,1237,0,0,0,0,0,0,
23,20,20,4,4,6,6,4,4,12,85,0,1237,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,85,0,1237,0,0,0,0,0,0,
1,0,0,0,0,0,0,0,0,0,85,0,1237,0,0,0,0,0,0,
2,0,0,0,0,0,0,0,0,0,85,0,1237,0,0,0,0,0,0,
3,0,0,0,0,0,0,0,0,0,85,0,1237,0,0,0,0,0,0,
4,0,0,0,0,0,0,0,0,0,85,0,1237,0,0,0,0,0,0,
5,5,5,1,1,2,2,1,1,2,85,0,1237,0,0,0,0,0,0,
6,23,0,2,0,6,0,2,0,13,87,6,1239,0,0,0,0,0,0,
7,16,0,4,0,0,0,1,0,11,90,6,1240,1,0,0,0,0,0,
8,18,18,4,4,5,5,4,4,10,86,1,1238,4,5,2,0,0,0,
9,13,13,3,3,4,4,3,3,6,86,1,1238,0,0,0,0,0,0,
10,10,10,2,2,3,3,2,2,6,86,1,1238,0,0,0,0,0,0,
11,7,7,1,1,2,2,1,1,6,86,1,1238,0,0,0,0,0,0,
12,4,4,1,1,1,1,1,1,2,86,1,1238,0,0,0,0,0,0,
13,8,8,2,2,2,2,2,2,4,86,1,1238,0,0,0,0,0,0,
14,24,24,5,5,7,7,5,5,14,85,0,1237,1,2,1,0,1,0,
15,11,11,2,2,3,3,2,2,8,85,0,1237,0,0,0,0,0,0,
16,12,12,2,2,4,4,2,2,8,85,0,1237,0,0,0,0,0,0,
17,42,11,3,0,4,4,9,1,32,88,0,1245,0,0,0,0,0,0,
18,6,61,1,5,2,16,1,5,37,84,0,1241,0,0,0,0,14,0,
19,3,3,1,1,1,1,1,1,0,84,0,1241,0,0,0,0,0,0,
20,15,15,3,3,4,4,3,3,10,84,0,1241,0,0,0,0,0,0,
21,3,3,1,1,1,1,1,1,0,84,0,1241,0,0,0,0,0,0,
22,0,0,0,0,0,0,0,0,0,84,0,1241,0,0,0,0,0,0,
23,18,18,4,4,5,5,4,4,10,84,0,1241,0,1,0,0,1,0,
0,0,0,0,0,0,0,0,0,0,84,0,1241,0,0,0,0,0,0,
1,0,0,0,0,0,0,0,0,0,84,0,1241,0,0,0,0,0,0,
2,0,0,0,0,0,0,0,0,0,84,0,1241,0,0,0,0,0,0,
3,0,0,0,0,0,0,0,0,0,84,0,1241,0,0,0,0,0,0,
4,0,0,0,0,0,0,0,0,0,84,0,1241,0,0,0,0,0,0,
5,4,4,1,1,1,1,1,1,2,84,0,1241,0,0,0,0,0,0,
6,23,0,2,0,6,0,2,0,13,86,5,1243,0,1,0,0,0,0,
7,20,0,5,0,0,0,1,0,14,90,5,1244,1,0,0,0,0,0,
8,25,25,5,5,8,8,5,5,14,85,0,1239,5,8,5,0,3,0,
9,10,10,2,2,3,3,2,2,6,85,0,1239,0,0,0,0,0,0,
10,6,6,1,1,2,2,1,1,4,85,0,1239,0,0,0,0,0,0,
11,12,12,2,2,4,4,2,2,8,85,0,1239,0,0,0,0,0,0,
12,4,4,1,1,1,1,1,1,2,85,0,1239,0,0,0,0,0,0,
13,9,9,2,2,3,3,2,2,4,85,0,1239,0,0,0,0,0,0,
14,15,15,3,3,4,4,3,3,10,85,0,1239,0,0,0,0,0,0,
15,8,8,2,2,2,2,2,2,4,85,0,1239,0,0,0,0,0,0,
